Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay
",Oairname,OCity,OCountry,OLatitude,OLongitude,Dair,DCity,DCountry,DLatitude,DLongitude
2008,1,3,4,706,705,721,720,WN,659,N262WN,75,75,56,1,1,PHX,SNA,338,8,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1927,1925,1942,1935,WN,2093,N241WN,75,70,60,7,2,PHX,SNA,338,4,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1357,1330,1408,1345,WN,3501,N732SW,71,75,57,23,27,PHX,SNA,338,4,10,0,,0,4,0,0,0,"19
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1711,1705,2052,2055,WN,868,N389SW,161,170,147,-3,6,PHX,STL,1262,4,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,706,705,1052,1055,WN,1025,N635SW,166,170,152,-3,1,PHX,STL,1262,3,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,1003,945,1551,1540,WN,243,N228WN,228,235,203,11,18,PHX,TPA,1788,13,12,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1409,1355,1711,1710,WN,627,N320SW,122,135,110,1,14,PHX,TUL,935,3,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Tulsa Intl,Tulsa,United States,36.198389,-95.888111
2008,1,3,4,709,710,823,805,WN,726,N679AA,74,55,46,18,-1,PIT,BWI,210,4,24,0,,0,0,0,18,0,"0
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1936,1925,2028,2020,WN,3657,N260WN,52,55,40,8,11,PIT,BWI,210,4,8,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,823,820,959,1015,WN,3833,N464WN,276,295,264,-16,3,PIT,LAS,1910,4,8,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1234,1235,1434,1455,WN,2560,N789SW,120,140,104,-21,-1,PIT,MCO,834,5,11,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,634,635,711,720,WN,478,N403WN,97,105,63,-9,-1,PIT,MDW,402,5,29,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1429,1410,1449,1435,WN,921,N430WN,80,85,64,14,19,PIT,MDW,402,5,11,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,2117,2035,2136,2105,WN,3336,N208WN,79,90,61,31,42,PIT,MDW,402,10,8,0,,0,0,0,0,0,"31
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1549,1455,1715,1610,WN,374,N791SW,86,75,62,65,54,PIT,PHL,267,7,17,0,,0,0,0,11,0,"54
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,2046,2055,2153,2215,WN,575,N211WN,67,80,42,-22,-9,PIT,PHL,267,18,7,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,626,630,740,740,WN,1683,N264LV,74,70,46,0,-4,PIT,PHL,267,7,21,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1057,1055,1152,1205,WN,2964,N347SW,55,70,46,-13,2,PIT,PHL,267,4,5,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1532,1500,1739,1735,WN,107,N672SW,127,155,116,4,32,PIT,TPA,873,5,6,0,,0,NA,NA,NA,NA,"NA
",Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,812,815,927,935,WN,354,N496WN,75,80,55,-8,-3,PVD,BWI,328,5,15,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1118,1105,1220,1220,WN,983,N223WN,62,75,50,0,13,PVD,BWI,328,4,8,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1957,1925,2102,2045,WN,1154,N371SW,65,80,55,17,32,PVD,BWI,328,3,7,0,,0,0,0,0,0,"17
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,648,635,805,755,WN,2031,N699SW,77,80,60,10,13,PVD,BWI,328,5,12,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,927,925,1029,1040,WN,2442,N453WN,62,75,51,-11,2,PVD,BWI,328,3,8,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1519,1455,1627,1610,WN,2795,N266WN,68,75,56,17,24,PVD,BWI,328,3,9,0,,0,6,0,0,0,"11
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,801,740,1048,1110,WN,2988,N208WN,167,210,151,-22,21,PVD,FLL,1188,6,10,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Fort Lauderdale Hollywood Intl,Fort Lauderdale,United States,26.072583,-80.15275
2008,1,3,4,1255,1230,1534,1540,WN,186,N438WN,159,190,145,-6,25,PVD,MCO,1073,6,8,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1711,1705,1954,2010,WN,1030,N439WN,163,185,145,-16,6,PVD,MCO,1073,8,10,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,2042,2030,2325,2330,WN,2451,N228WN,163,180,147,-5,12,PVD,MCO,1073,8,8,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,644,630,805,810,WN,118,N299WN,141,160,122,-5,14,PVD,MDW,842,5,14,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1933,1925,2103,2105,WN,393,N417WN,150,160,125,-2,8,PVD,MDW,842,18,7,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,833,825,932,940,WN,723,N648SW,59,75,49,-8,8,PVD,PHL,238,3,7,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1435,1340,1537,1500,WN,1338,N237WN,62,80,49,37,55,PVD,PHL,238,5,8,0,,0,0,0,16,0,"21
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,2021,2005,2120,2125,WN,2731,N339SW,59,80,48,-5,16,PVD,PHL,238,4,7,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,705,655,950,1010,WN,77,N330SW,165,195,151,-20,10,PVD,TPA,1137,4,10,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1901,1855,2155,2210,WN,3580,N206WN,174,195,157,-15,6,PVD,TPA,1137,5,12,0,,0,NA,NA,NA,NA,"NA
",Theodore Francis Green State,Providence,United States,41.732581,-71.420383,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,825,825,852,900,WN,341,N315SW,87,95,71,-8,0,RDU,BNA,443,7,9,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,1324,1315,1345,1350,WN,2463,N771SA,81,95,68,-5,9,RDU,BNA,443,6,7,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,2106,2105,2202,2200,WN,85,N688SW,56,55,46,2,1,RDU,BWI,255,4,6,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,630,635,733,730,WN,640,N399WN,63,55,50,3,-5,RDU,BWI,255,1,12,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1208,1200,1306,1255,WN,2621,N266WN,58,55,48,11,8,RDU,BWI,255,4,6,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1726,1725,1932,1940,WN,563,N285WN,306,315,291,-8,1,RDU,LAS,2027,5,10,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,827,830,1018,1015,WN,430,N752SW,111,105,79,3,-3,RDU,MCO,534,16,16,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1858,1835,2033,2020,WN,3046,N638SW,95,105,79,13,23,RDU,MCO,534,5,11,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1613,1615,1706,1720,WN,166,N741SA,113,125,101,-14,-2,RDU,MDW,632,6,6,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1907,1835,2006,1940,WN,1076,N411WN,119,125,103,26,32,RDU,MDW,632,7,9,0,,0,2,0,0,0,"24
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1136,1130,1249,1245,WN,144,N421LV,73,75,58,4,6,RDU,PHL,336,6,9,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,908,905,1028,1020,WN,334,N282WN,80,75,64,8,3,RDU,PHL,336,3,13,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1727,1700,1843,1825,WN,1502,N656SW,76,85,60,18,27,RDU,PHL,336,6,10,0,,0,3,0,0,0,"15
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1024,1015,1302,1320,WN,221,N269WN,278,305,265,-18,9,RDU,PHX,1891,6,7,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1929,1910,2111,2100,WN,2634,N448WN,102,110,86,11,19,RDU,TPA,587,5,11,0,,0,NA,NA,NA,NA,"NA
",Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1856,1815,2056,2020,WN,239,N267WN,60,65,48,36,41,RNO,BOI,335,2,10,0,,0,5,0,0,0,"31
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Boise Air Terminal,Boise,United States,43.564361,-116.222861
2008,1,3,4,1501,1410,1657,1615,WN,3589,N601WN,56,65,47,42,51,RNO,BOI,335,2,7,0,,0,1,0,0,0,"41
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Boise Air Terminal,Boise,United States,43.564361,-116.222861
2008,1,3,4,1130,1115,1237,1225,WN,380,N444WN,67,70,57,12,15,RNO,LAS,345,3,7,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1938,1910,2049,2020,WN,708,N286WN,71,70,53,29,28,RNO,LAS,345,7,11,0,,0,13,0,1,0,"15
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1348,1340,1517,1455,WN,1027,N230WN,89,75,53,22,8,RNO,LAS,345,23,13,0,,0,6,0,14,0,"2
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2029,1940,2134,2050,WN,1403,N258WN,65,70,54,44,49,RNO,LAS,345,4,7,0,,0,0,0,0,0,"44
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,904,855,1016,1005,WN,2113,N350SW,72,70,58,11,9,RNO,LAS,345,8,6,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1509,1445,1619,1555,WN,3517,N487WN,70,70,57,24,24,RNO,LAS,345,4,9,0,,0,2,0,0,0,"22
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1140,1120,1255,1240,WN,397,N424WN,75,80,62,15,20,RNO,LAX,390,7,6,0,,0,8,0,0,0,"7
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,707,705,839,825,WN,2554,N314SW,92,80,66,14,2,RNO,LAX,390,6,20,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1106,1015,1203,1110,WN,891,N400WN,57,55,44,53,51,RNO,OAK,180,5,8,0,,0,17,0,2,0,"34
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1910,1805,2014,1900,WN,2732,N788SA,64,55,46,74,65,RNO,OAK,180,4,14,0,,0,0,0,36,0,"38
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1128,1125,1242,1255,WN,530,N229WN,74,90,63,-13,3,RNO,PDX,444,4,7,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,3,4,1611,1545,1734,1715,WN,2360,N618WN,83,90,70,19,26,RNO,PDX,444,4,9,0,,0,10,0,0,0,"9
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,3,4,1813,1720,2053,2000,WN,796,N428WN,100,100,83,53,53,RNO,PHX,601,5,12,0,,0,21,0,0,0,"32
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1149,1135,1422,1415,WN,1231,N684WN,93,100,83,7,14,RNO,PHX,601,4,6,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1646,1600,1815,1750,WN,3513,N686SW,89,110,77,25,46,RNO,SAN,488,2,10,0,,0,13,0,0,0,"12
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,1603,1530,1739,1720,WN,3835,N610WN,96,110,85,19,33,RNO,SEA,564,4,7,0,,0,9,0,0,0,"10
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,3,4,850,850,948,950,WN,463,N342SW,58,60,49,-2,0,RNO,SJC,188,3,6,0,,0,NA,NA,NA,NA,"NA
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1801,1710,1900,1810,WN,1276,N265WN,59,60,46,50,51,RNO,SJC,188,5,8,0,,0,7,0,0,0,"43
",Reno Tahoe Intl,Reno,United States,39.499108,-119.768108,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1855,1825,2121,2045,WN,1830,N390SW,146,140,128,36,30,RSW,BWI,919,6,12,0,,0,11,0,6,0,"19
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1925,1910,2159,2150,WN,3485,N707SA,154,160,144,9,15,RSW,ISP,1101,4,6,0,,0,NA,NA,NA,NA,"NA
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Long Island Mac Arthur,Islip,United States,40.79525,-73.100222
2008,1,3,4,1445,1430,1525,1520,WN,630,N786SW,40,50,28,5,15,RSW,MCO,133,7,5,0,,0,NA,NA,NA,NA,"NA
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1021,1025,1106,1115,WN,3754,N280WN,45,50,30,-9,-4,RSW,MCO,133,10,5,0,,0,NA,NA,NA,NA,"NA
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1945,1945,2135,2140,WN,1169,N347SW,170,175,156,-5,0,RSW,MDW,1105,7,7,0,,0,NA,NA,NA,NA,"NA
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1223,1220,1503,1505,WN,3660,N285WN,160,165,144,-2,3,RSW,PHL,992,6,10,0,,0,NA,NA,NA,NA,"NA
",Southwest Florida Intl,Fort Myers,United States,26.536167,-81.755167,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,2009,1930,2232,2210,WN,1255,N361SW,83,100,72,22,39,SAN,ABQ,628,4,7,0,,0,2,0,0,0,"20
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,811,810,1239,1250,WN,297,N743SW,148,160,133,-11,1,SAN,AUS,1164,4,11,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,3,4,1502,1435,2031,2015,WN,179,N226WN,209,220,197,16,27,SAN,BNA,1751,4,8,0,,0,8,0,0,0,"8
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,714,715,1451,1505,WN,257,N439WN,277,290,264,-14,-1,SAN,BWI,2295,4,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1425,1305,1658,1545,WN,1156,N630WN,93,100,79,73,80,SAN,ELP,636,4,10,0,,0,1,0,0,0,"72
",San Diego Intl,San Diego,United States,32.733556,-117.189667,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,733,735,847,845,WN,71,N312SW,74,70,57,2,-2,SAN,LAS,258,5,12,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,919,920,1029,1030,WN,161,N455WN,70,70,57,-1,-1,SAN,LAS,258,4,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,636,635,752,750,WN,249,N256WN,76,75,51,2,1,SAN,LAS,258,4,21,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1356,1355,1508,1505,WN,709,N428WN,72,70,47,3,1,SAN,LAS,258,12,13,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1818,1800,1922,1910,WN,802,N902WN,64,70,51,12,18,SAN,LAS,258,4,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2008,1900,2109,2010,WN,2273,N692SW,61,70,48,59,68,SAN,LAS,258,3,10,0,,0,3,0,0,0,"56
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2220,2120,2320,2230,WN,2816,N754SW,60,70,48,50,60,SAN,LAS,258,5,7,0,,0,0,0,0,0,"50
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1008,915,1509,1420,WN,283,N213WN,181,185,157,49,53,SAN,MCI,1333,4,20,0,,0,0,0,13,0,"36
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1037,1030,1617,1620,WN,378,N726SW,220,230,202,-3,7,SAN,MDW,1728,8,10,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,2004,1855,131,40,WN,3065,N750SA,207,225,191,51,69,SAN,MDW,1728,9,7,0,,0,5,0,0,0,"46
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1900,1610,26,2200,WN,3662,N492WN,206,230,189,146,170,SAN,MDW,1728,6,11,0,,0,3,0,0,0,"143
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1120,1120,1248,1250,WN,493,N441WN,88,90,76,-2,0,SAN,OAK,446,3,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1719,1705,1846,1835,WN,687,N663SW,87,90,73,11,14,SAN,OAK,446,4,10,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,NA,1955,NA,2125,WN,809,,NA,90,NA,0,NA,SAN,OAK,446,NA,NA,1,A,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1446,1430,1615,1555,WN,1112,N795SW,89,85,78,20,16,SAN,OAK,446,3,8,0,,0,16,0,4,0,"0
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2043,2030,2219,2200,WN,1172,N221WN,96,90,80,19,13,SAN,OAK,446,4,12,0,,0,3,0,6,0,"10
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,NA,1255,NA,1425,WN,1314,,NA,90,NA,0,NA,SAN,OAK,446,NA,NA,1,A,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,NA,1740,NA,1910,WN,2612,,NA,90,NA,0,NA,SAN,OAK,446,NA,NA,1,A,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
