Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay ",Oaname,OCity,OCountry,OLatitude,OLongitude,Daname,DCity,DCountry,DLatitude,DLongitude
2008,1,8,2,1614,1615,1716,1720,WN,2457,N764SW,62,65,50,-4,-1,SMF,BUR,358,2,10,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,8,2,846,840,1002,1000,WN,157,N420WN,76,80,57,2,6,SMF,LAS,397,6,13,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,1927,1920,2039,2035,WN,728,N380SW,72,75,59,4,7,SMF,LAS,397,4,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,1335,1335,1455,1455,WN,1050,N753SW,80,80,57,0,0,SMF,LAS,397,5,18,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,604,600,712,720,WN,2906,N792SW,68,80,53,-8,4,SMF,LAS,397,4,11,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,1508,1510,1625,1630,WN,71,N612SW,77,80,63,-5,-2,SMF,LAX,373,5,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,8,2,617,620,731,740,WN,133,N223WN,74,80,57,-9,-3,SMF,LAX,373,7,10,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,8,2,1724,1720,1843,1840,WN,386,N724SW,79,80,57,3,4,SMF,LAX,373,10,12,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,8,2,1914,1915,2025,2035,WN,2202,N283WN,71,80,56,-10,-1,SMF,LAX,373,4,11,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,8,2,2147,2115,2303,2235,WN,2815,N449WN,76,80,52,28,32,SMF,LAX,373,15,9,0,,0,0,0,0,0,"28",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,8,2,705,705,1215,1220,WN,1949,N346SW,190,195,177,-5,0,SMF,MCI,1442,5,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,8,2,1341,1330,1924,1925,WN,567,N297WN,223,235,209,-1,11,SMF,MDW,1790,5,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,8,2,943,945,1055,1100,WN,627,N615SW,72,75,58,-5,-2,SMF,ONT,389,4,10,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,1307,1310,1416,1425,WN,1424,N369SW,69,75,58,-9,-3,SMF,ONT,389,3,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,1550,1550,1701,1705,WN,1496,N466WN,71,75,56,-4,0,SMF,ONT,389,4,11,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,1942,1940,2047,2055,WN,2458,N751SW,65,75,54,-8,2,SMF,ONT,389,4,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,735,715,844,830,WN,3515,N246LV,69,75,57,14,20,SMF,ONT,389,5,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,1426,1430,1536,1545,WN,3764,N683SW,70,75,58,-9,-4,SMF,ONT,389,4,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,8,2,856,900,1023,1030,WN,350,N459WN,87,90,74,-7,-4,SMF,PDX,479,5,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,8,2,1329,1330,1451,1500,WN,957,N389SW,82,90,72,-9,-1,SMF,PDX,479,3,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,8,2,1644,1645,1819,1815,WN,2720,N363SW,95,90,77,4,-1,SMF,PDX,479,5,13,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,8,2,1940,1940,2220,2225,WN,517,N489WN,100,105,87,-5,0,SMF,PHX,647,6,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1635,1625,1919,1915,WN,964,N747SA,104,110,89,4,10,SMF,PHX,647,8,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,957,1000,1237,1250,WN,2039,N349SW,100,110,85,-13,-3,SMF,PHX,647,5,10,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,2113,2105,2353,2350,WN,3585,N230WN,100,105,89,3,8,SMF,PHX,647,5,6,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1705,1710,1825,1835,WN,151,N258WN,80,85,70,-10,-5,SMF,SAN,480,3,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,2054,2055,2211,2220,WN,181,N238WN,77,85,65,-9,-1,SMF,SAN,480,3,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,613,615,725,740,WN,297,N705SW,72,85,61,-15,-2,SMF,SAN,480,2,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,1409,1410,1529,1535,WN,410,N333SW,80,85,69,-6,-1,SMF,SAN,480,3,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,731,735,845,900,WN,764,N725SW,74,85,63,-15,-4,SMF,SAN,480,2,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,1939,1920,2057,2045,WN,1395,N645SW,78,85,69,12,19,SMF,SAN,480,2,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,2124,2130,2237,2255,WN,2467,N717SA,73,85,62,-18,-6,SMF,SAN,480,3,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,8,2,1752,1755,1940,1945,WN,775,N683SW,108,110,93,-5,-3,SMF,SEA,605,7,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,8,2,635,635,814,830,WN,2471,N638SW,99,115,87,-16,0,SMF,SEA,605,4,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,8,2,1904,1900,2021,2025,WN,263,N262WN,77,85,63,-4,4,SMF,SNA,404,5,9,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,8,2,638,640,753,805,WN,558,N282WN,75,85,64,-12,-2,SMF,SNA,404,4,7,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,8,2,1535,1535,1700,1655,WN,3072,N787SA,85,80,72,5,0,SMF,SNA,404,5,8,0,,0,NA,NA,NA,NA,"NA",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,8,2,1119,1040,1235,1205,WN,3689,N288WN,76,85,66,30,39,SMF,SNA,404,4,6,0,,0,0,0,0,0,"30",Sacramento Intl,Sacramento,United States,38.695417,-121.590778,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,8,2,1950,1950,2044,2055,WN,486,N293,54,65,43,-11,0,SNA,LAS,226,4,7,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,759,800,904,905,WN,830,N799SW,65,65,46,-1,-1,SNA,LAS,226,6,13,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,1756,1800,1900,1905,WN,2794,N263WN,64,65,47,-5,-4,SNA,LAS,226,7,10,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,654,645,836,825,WN,1080,N723SW,102,100,76,11,9,SNA,OAK,371,7,19,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,8,2,1059,1105,1230,1225,WN,2735,N211WN,91,80,75,5,-6,SNA,OAK,371,4,12,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,8,2,1732,1730,1910,1855,WN,3159,N787SA,98,85,81,15,2,SNA,OAK,371,5,12,0,,0,0,0,15,0,"0",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,8,2,1254,1230,1417,1355,WN,3776,N288WN,83,85,74,22,24,SNA,OAK,371,4,5,0,,0,0,0,0,0,"22",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,8,2,915,915,1120,1130,WN,248,N218WN,65,75,49,-10,0,SNA,PHX,338,4,12,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,648,645,912,920,WN,1428,N781WN,84,95,58,-8,3,SNA,PHX,338,5,21,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1639,1640,1855,1850,WN,1566,N713SW,76,70,59,5,-1,SNA,PHX,338,6,11,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1858,1900,2105,2110,WN,3140,N200WN,67,70,52,-5,-2,SNA,PHX,338,6,9,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1814,1815,1925,1930,WN,192,N465WN,71,75,62,-5,-1,SNA,SJC,342,4,5,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,8,2,828,830,939,945,WN,645,N282WN,71,75,62,-6,-2,SNA,SJC,342,3,6,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,8,2,713,715,833,830,WN,1689,N266WN,80,75,63,3,-2,SNA,SJC,342,3,14,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,8,2,1401,1405,1517,1520,WN,1941,N283WN,76,75,64,-3,-4,SNA,SJC,342,3,9,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,8,2,942,945,1108,1110,WN,576,N206WN,86,85,73,-2,-3,SNA,SMF,404,4,9,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,8,2,1145,1140,1314,1305,WN,970,N297WN,89,85,75,9,5,SNA,SMF,404,3,11,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,8,2,2100,2100,2230,2225,WN,3401,N202WN,90,85,77,5,0,SNA,SMF,404,6,7,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,8,2,1418,1420,1542,1545,WN,3501,N409WN,84,85,71,-3,-2,SNA,SMF,404,4,9,0,,0,NA,NA,NA,NA,"NA",John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,8,2,1617,1615,1732,1730,WN,2205,N652SW,75,75,64,2,2,STL,BHM,410,3,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,8,2,1418,1420,1706,1715,WN,406,N368SW,108,115,95,-9,-2,STL,BWI,737,5,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,8,2,2055,2100,2341,2350,WN,1156,N385SW,106,110,94,-9,-5,STL,BWI,737,5,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,8,2,1907,1905,2134,2130,WN,752,N310SW,87,85,74,4,2,STL,CLE,487,6,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794
2008,1,8,2,1613,1610,1820,1825,WN,283,N412WN,67,75,56,-5,3,STL,CMH,410,4,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Port Columbus Intl,Columbus,United States,39.997972,-82.891889
2008,1,8,2,1125,1125,1308,1310,WN,29,N605SW,103,105,94,-2,0,STL,DAL,546,2,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,8,2,920,925,1108,1110,WN,501,N509SW,108,105,100,-2,-5,STL,DAL,546,3,5,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,8,2,2056,2100,2225,2245,WN,1062,N374SW,89,105,82,-20,-4,STL,DAL,546,2,5,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,8,2,1741,1740,1918,1925,WN,2007,N693SW,97,105,88,-7,1,STL,DAL,546,3,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,8,2,845,845,1110,1110,WN,426,N646SW,85,85,72,0,0,STL,DTW,440,7,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Detroit Metro Wayne Co,Detroit,United States,42.212444,-83.353389
2008,1,8,2,1549,1525,1823,1755,WN,3949,N302SW,94,90,77,28,24,STL,DTW,440,8,9,0,,0,0,0,4,0,"24",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Detroit Metro Wayne Co,Detroit,United States,42.212444,-83.353389
2008,1,8,2,1942,1945,2135,2150,WN,982,N410WN,113,125,105,-15,-3,STL,HOU,687,2,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,8,2,1124,1125,1351,1335,WN,2009,N511SW,147,130,137,16,-1,STL,HOU,687,4,6,0,,0,0,0,16,0,"0",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,8,2,1733,1735,1911,1915,WN,725,N242WN,218,220,202,-4,-2,STL,LAS,1372,4,12,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,653,650,828,835,WN,2121,N671SW,215,225,203,-7,3,STL,LAS,1372,5,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,8,2,939,935,1047,1040,WN,2177,N504SW,68,65,59,7,4,STL,LIT,296,4,5,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Adams Fld,Little Rock,United States,34.729444,-92.224306
2008,1,8,2,1249,1250,1349,1350,WN,187,N606SW,60,60,49,-1,-1,STL,MCI,237,2,9,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,8,2,2204,2110,2304,2210,WN,954,N427WN,60,60,49,54,54,STL,MCI,237,5,6,0,,0,0,0,0,0,"54",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,8,2,1517,1520,1613,1620,WN,1209,N306SW,56,60,43,-7,-3,STL,MCI,237,5,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,8,2,1602,1535,1916,1850,WN,70,N692SW,134,135,120,26,27,STL,MCO,880,5,9,0,,0,11,0,0,0,"15",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,8,2,1122,1120,1433,1435,WN,1025,N675AA,131,135,118,-2,2,STL,MCO,880,6,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,8,2,1650,1650,1745,1750,WN,30,N649SW,55,60,41,-5,0,STL,MDW,251,6,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,8,2,653,655,743,755,WN,387,N278WN,50,60,40,-12,-2,STL,MDW,251,4,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,8,2,1759,1720,1857,1820,WN,1430,N512SW,58,60,47,37,39,STL,MDW,251,5,6,0,,0,35,0,0,0,"2",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,8,2,1938,1940,2035,2040,WN,3168,N525SW,57,60,45,-5,-2,STL,MDW,251,4,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,8,2,1925,1920,2049,2050,WN,166,N780SW,84,90,73,-1,5,STL,OKC,462,4,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Will Rogers World,Oklahoma City,United States,35.393089,-97.600733
2008,1,8,2,2004,1955,2115,2105,WN,141,N394SW,71,70,59,10,9,STL,OMA,342,3,9,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,8,2,822,825,925,935,WN,1835,N511SW,63,70,55,-10,-3,STL,OMA,342,2,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,8,2,1951,1950,2158,2215,WN,194,N390SW,187,205,176,-17,1,STL,PHX,1262,5,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,935,935,1156,1210,WN,1245,N773SA,201,215,189,-14,0,STL,PHX,1262,6,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,623,625,846,900,WN,2646,N626SW,203,215,189,-14,-2,STL,PHX,1262,5,9,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,8,2,1148,1150,1337,1345,WN,87,N304SW,49,55,39,-8,-2,STL,SDF,254,4,6,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989
2008,1,8,2,809,810,1026,1030,WN,2527,N663SW,197,200,184,-4,-1,STL,SLC,1156,6,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,8,2,702,705,1012,1020,WN,124,N243WN,130,135,116,-8,-3,STL,TPA,869,6,8,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,8,2,2017,2020,2126,2135,WN,490,N637SW,69,75,59,-9,-3,STL,TUL,351,3,7,0,,0,NA,NA,NA,NA,"NA",Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Tulsa Intl,Tulsa,United States,36.198389,-95.888111
2008,1,8,2,1628,1535,1823,1735,WN,360,N254WN,235,240,220,48,53,TPA,ABQ,1497,5,10,0,,0,6,0,0,0,"42",Tampa Intl,Tampa,United States,27.975472,-82.53325,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,8,2,943,940,1117,1125,WN,2985,N787SA,154,165,136,-8,3,TPA,AUS,928,4,14,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,8,2,1532,1525,1811,1810,WN,3399,N608SW,159,165,148,1,7,TPA,BDL,1111,4,7,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Bradley Intl,Windsor Locks,United States,41.938889,-72.683222
2008,1,8,2,1500,1505,1517,1530,WN,2093,N709SW,77,85,67,-13,-5,TPA,BHM,460,2,8,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,8,2,1252,1250,1338,1340,WN,176,N262WN,106,110,88,-2,2,TPA,BNA,612,5,13,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,8,2,925,925,1009,1015,WN,2556,N232WN,104,110,91,-6,0,TPA,BNA,612,4,9,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,8,2,1832,1840,1917,1930,WN,3945,N550WN,105,110,91,-13,-8,TPA,BNA,612,6,8,0,,0,NA,NA,NA,NA,"NA",Tampa Intl,Tampa,United States,27.975472,-82.53325,Nashville Intl,Nashville,United States,36.124472,-86.678194
